,year,type,country,age,species_,fecha_limpia,fatal,sex,latitud,longitud,fatal_N,fatal_Unknown,fatal_Y,age_jovenes,age_adultos,age_ancianos,type.1,species_.1,fecha_limpia.1,age_n_manual,age_n_log,age_n_raiz,age_n_box,age_minmax
3104,1978,Unprovoked,usa,27,Unespecific,Unknown,N,F,1,-100.445882,1,0,0,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3105,1978,Unprovoked,vanuatu,27,Unespecific,Unknown,Y,F,0,168.1069154,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3106,1977,Sea Disaster,usa,49,Unespecific,Dec,N,M,1,-100.445882,1,0,0,0,1,0,6,3,3,0.2539139931332141,3.8918202981106265,7.0,8.48683518430107,0.5581395348837209
3107,1977,Unprovoked,usa,27,Unespecific,Dec,N,M,1,-100.445882,1,0,0,1,0,0,7,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3108,1977,Unprovoked,south africa,18,Tiger shark,Dec,N,M,0,24.991639,1,0,0,1,0,0,7,2,3,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3109,1977,Boat,south africa,27,White shark,Dec,N,M,0,24.991639,1,0,0,1,0,0,0,4,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3110,1977,Provoked,south africa,27,Tiger shark,Nov,N,M,0,24.991639,1,0,0,1,0,0,4,2,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3111,1977,Unprovoked,south africa,25,White shark,Oct,N,M,0,24.991639,1,0,0,1,0,0,7,4,12,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3112,1977,Unprovoked,australia,17,White shark,Aug,N,M,0,134.755,1,0,0,1,0,0,7,4,1,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3113,1977,Unprovoked,australia,25,Unespecific,Aug,Y,M,0,134.755,0,0,1,1,0,0,7,3,1,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3114,1977,Boat,south africa,27,White shark,Aug,N,M,0,24.991639,1,0,0,1,0,0,0,4,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3115,1977,Unprovoked,usa,20,White shark,Aug,N,M,1,-100.445882,1,0,0,1,0,0,7,4,1,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3116,1977,Invalid,usa,17,Tiger shark,Aug,Unknown,M,1,-100.445882,0,1,0,1,0,0,3,2,1,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3117,1977,Sea Disaster,usa,21,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,6,3,6,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
3118,1977,Provoked,usa,27,Lemon shark,Jun,N,M,1,-100.445882,1,0,0,1,0,0,4,1,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3119,1977,Unprovoked,usa,25,Tiger shark,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,2,7,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3120,1977,Boat,south africa,27,Unespecific,May,N,M,0,24.991639,1,0,0,1,0,0,0,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3121,1977,Invalid,australia,27,Unespecific,May,Unknown,M,0,134.755,0,1,0,1,0,0,3,3,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3122,1977,Unprovoked,australia,27,Unespecific,Apr,N,M,0,134.755,1,0,0,1,0,0,7,3,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3123,1977,Unprovoked,usa,27,Unespecific,Apr,N,M,1,-100.445882,1,0,0,1,0,0,7,3,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3124,1977,Unprovoked,south africa,31,Unespecific,Mar,N,M,0,24.991639,1,0,0,0,1,0,7,3,8,0.044611667551818786,3.4339872044851463,5.5677643628300215,6.776989545291685,0.34883720930232553
3125,1977,Sea Disaster,australia,32,Unespecific,Mar,N,M,0,134.755,1,0,0,0,1,0,6,3,8,0.05623957452856297,3.4657359027997265,5.656854249492381,6.886696297701842,0.36046511627906974
3126,1977,Sea Disaster,australia,74,Unespecific,Mar,Y,M,0,134.755,0,0,1,0,0,1,6,3,8,0.5446116675518188,4.30406509320417,8.602325267042627,10.286615462564844,0.8488372093023255
3127,1977,Sea Disaster,australia,45,Unespecific,Mar,Y,M,0,134.755,0,0,1,0,1,0,6,3,8,0.2074023652262374,3.8066624897703196,6.708203932499369,8.147141415836456,0.5116279069767442
3128,1977,Unprovoked,australia,24,Unespecific,Feb,N,M,0,134.755,1,0,0,1,0,0,7,3,4,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3129,1977,Invalid,australia,27,Tiger shark,Feb,Unknown,M,0,134.755,0,1,0,1,0,0,3,2,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3130,1977,Unprovoked,new caledonia,27,Unespecific,Feb,N,M,0,165.4880773,1,0,0,1,0,0,7,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3131,1977,Unprovoked,mexico,27,Unespecific,Jan,Y,M,1,-102.0077097,0,0,1,1,0,0,7,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3132,1976,Unprovoked,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,7,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3133,1976,Unprovoked,usa,29,White shark,Dec,N,M,1,-100.445882,1,0,0,1,0,0,7,4,3,0.021355853598330414,3.367295829986474,5.385164807134504,6.550576128997467,0.3255813953488372
3134,1976,Unprovoked,south africa,19,White shark,Nov,N,M,0,24.991639,1,0,0,1,0,0,7,4,11,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
3135,1976,Invalid,australia,27,Tiger shark,Nov,Unknown,M,0,134.755,0,1,0,1,0,0,3,2,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3136,1976,Unprovoked,usa,19,Lemon shark,Nov,N,M,1,-100.445882,1,0,0,1,0,0,7,1,11,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
3137,1976,Invalid,south africa,17,Tiger shark,Nov,Unknown,M,0,24.991639,0,1,0,1,0,0,3,2,11,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3138,1976,Provoked,south africa,27,White shark,Nov,N,M,0,24.991639,1,0,0,1,0,0,4,4,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3139,1976,Boat,south africa,27,White shark,Oct,N,M,0,24.991639,1,0,0,1,0,0,0,4,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3140,1976,Unprovoked,usa,25,White shark,Oct,N,M,1,-100.445882,1,0,0,1,0,0,7,4,12,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3141,1976,Unprovoked,south africa,20,White shark,Oct,N,M,0,24.991639,1,0,0,1,0,0,7,4,12,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3142,1976,Sea Disaster,new caledonia,27,Unespecific,Sep,N,M,0,165.4880773,1,0,0,1,0,0,6,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3143,1976,Unprovoked,australia,27,Unespecific,Sep,N,M,0,134.755,1,0,0,1,0,0,7,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3144,1976,Sea Disaster,hong kong,27,Unespecific,Sep,Y,M,1,114.1628131,0,0,1,1,0,0,6,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3145,1976,Unprovoked,usa,16,Unespecific,Sep,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,13,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
3146,1976,Unprovoked,usa,27,Unespecific,Sep,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,13,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3147,1976,Unprovoked,usa,15,Tiger shark,Sep,N,M,1,-100.445882,1,0,0,1,0,0,7,2,13,-0.1414348440760882,2.70805020110221,3.872983346207417,4.581659276135893,0.16279069767441862
3148,1976,Unprovoked,usa,23,Unespecific,Aug,N,M,1,-100.445882,1,0,0,1,0,0,7,3,1,-0.0484115882621347,3.1354942159291497,4.795831523312719,5.804526769363659,0.25581395348837205
3149,1976,Unprovoked,usa,19,White shark,Aug,N,M,1,-100.445882,1,0,0,1,0,0,7,4,1,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
3150,1976,Unprovoked,usa,24,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3151,1976,Unprovoked,usa,10,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.19957437895980912,2.302585092994046,3.1622776601683795,3.58302947382199,0.10465116279069767
3152,1976,Unprovoked,usa,18,Unespecific,Jul,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,6,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3153,1976,Unprovoked,usa,23,Tiger shark,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,2,6,-0.0484115882621347,3.1354942159291497,4.795831523312719,5.804526769363659,0.25581395348837205
3154,1976,Unprovoked,usa,17,Tiger shark,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,2,7,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3155,1976,Unprovoked,usa,27,Tiger shark,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,2,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3156,1976,Provoked,italy,46,Lemon shark,Jun,N,M,1,12.674297,1,0,0,0,1,0,4,1,7,0.21903027220298157,3.828641396489095,6.782329983125268,8.233822118168822,0.5232558139534883
3157,1976,Boat,australia,27,Unespecific,Jun,N,F,0,134.755,1,0,0,1,0,0,0,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3158,1976,Boat,south africa,27,Lemon shark,May,N,M,0,24.991639,1,0,0,1,0,0,0,1,9,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3159,1976,Invalid,usa,27,Tiger shark,Apr,Unknown,M,1,-100.445882,0,1,0,1,0,0,3,2,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3160,1976,Unprovoked,usa,21,Unespecific,Mar,N,M,1,-100.445882,1,0,0,1,0,0,7,3,8,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
3161,1976,Unprovoked,usa,26,Unespecific,Mar,N,M,1,-100.445882,1,0,0,1,0,0,7,3,8,-0.013527867331902144,3.258096538021482,5.0990195135927845,6.191371446042166,0.2906976744186046
3162,1976,Boat,south africa,27,Lemon shark,Mar,N,M,0,24.991639,1,0,0,1,0,0,0,1,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3163,1976,Boat,south africa,27,White shark,Mar,N,M,0,24.991639,1,0,0,1,0,0,0,4,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3164,1976,Boat,south africa,27,White shark,Feb,N,M,0,24.991639,1,0,0,1,0,0,0,4,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3165,1976,Provoked,south africa,27,Unespecific,Jan,N,M,0,24.991639,1,0,0,1,0,0,4,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3166,1976,Unprovoked,australia,27,Unespecific,Jan,N,F,0,134.755,1,0,0,1,0,0,7,3,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3167,1976,Provoked,south africa,27,White shark,Jan,N,M,0,24.991639,1,0,0,1,0,0,4,4,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3168,1976,Unprovoked,usa,25,Unespecific,Jan,N,M,1,-100.445882,1,0,0,1,0,0,7,3,5,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3169,1976,Unprovoked,new zealand,27,Lemon shark,Jan,Y,M,0,172.8344077,0,0,1,1,0,0,7,1,5,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3170,1976,Unprovoked,usa,27,Unespecific,Unknown,Y,M,1,-100.445882,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3171,1975,Boat,australia,27,Unespecific,Dec,N,M,0,134.755,1,0,0,1,0,0,0,3,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3172,1975,Unprovoked,usa,27,White shark,Dec,N,M,1,-100.445882,1,0,0,1,0,0,7,4,3,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3173,1975,Provoked,australia,35,Grey shark,Dec,N,M,0,134.755,1,0,0,0,1,0,4,0,3,0.09112329545879554,3.5553480614894135,5.916079783099616,7.203188258363141,0.3953488372093023
3174,1975,Unprovoked,australia,20,Unespecific,Nov,N,M,0,134.755,1,0,0,1,0,0,7,3,11,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3175,1975,Unprovoked,south africa,33,Lemon shark,Nov,N,M,0,24.991639,1,0,0,0,1,0,7,1,11,0.06786748150530716,3.4965075614664802,5.744562646538029,6.994228303440125,0.37209302325581395
3176,1975,Unprovoked,australia,27,Unespecific,Nov,N,M,0,134.755,1,0,0,1,0,0,7,3,11,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3177,1975,Unprovoked,usa,18,Unespecific,Nov,N,M,1,-100.445882,1,0,0,1,0,0,7,3,11,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3178,1975,Invalid,usa,27,Tiger shark,Oct,Unknown,M,1,-100.445882,0,1,0,1,0,0,3,2,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3179,1975,Unprovoked,australia,20,Lemon shark,Oct,N,M,0,134.755,1,0,0,1,0,0,7,1,12,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3180,1975,Invalid,usa,27,Tiger shark,Oct,Unknown,M,1,-100.445882,0,1,0,1,0,0,3,2,12,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3181,1975,Unprovoked,south africa,21,Unespecific,Sep,N,M,0,24.991639,1,0,0,1,0,0,7,3,13,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
3182,1975,Unprovoked,south africa,19,White shark,Aug,N,M,0,24.991639,1,0,0,1,0,0,7,4,1,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
3183,1975,Unprovoked,usa,20,Unespecific,Aug,N,M,1,-100.445882,1,0,0,1,0,0,7,3,1,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3184,1975,Unprovoked,usa,44,White shark,Aug,N,M,1,-100.445882,1,0,0,0,1,0,7,4,1,0.19577445824949322,3.784189633918261,6.6332495807108,8.05921784635979,0.5
3185,1975,Unprovoked,hong kong,24,Unespecific,Aug,N,M,1,114.1628131,1,0,0,1,0,0,7,3,1,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3186,1975,Sea Disaster,usa,62,Unespecific,Jul,Y,F,1,-100.445882,0,0,1,0,0,1,6,3,6,0.4050767838308886,4.127134385045092,7.874007874011811,9.481405503443272,0.7093023255813953
3187,1975,Unprovoked,australia,37,White shark,Jul,Y,M,0,134.755,0,0,1,0,1,0,7,4,6,0.11437910941228391,3.6109179126442243,6.082762530298219,7.404632331573262,0.41860465116279066
3188,1975,Unprovoked,usa,24,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3189,1975,Unprovoked,australia,21,Unespecific,Jul,N,M,0,134.755,1,0,0,1,0,0,7,3,6,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
3190,1975,Unprovoked,usa,23,White shark,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,4,6,-0.0484115882621347,3.1354942159291497,4.795831523312719,5.804526769363659,0.25581395348837205
3191,1975,Unprovoked,usa,34,White shark,Jul,N,M,1,-100.445882,1,0,0,0,1,0,7,4,6,0.07949538848205134,3.5263605246161616,5.830951894845301,7.0996926693035265,0.3837209302325581
3192,1975,Unprovoked,usa,14,Unespecific,Jul,N,F,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.15306275105283237,2.6390573296152584,3.7416573867739413,4.401298165473145,0.15116279069767444
3193,1975,Provoked,australia,29,Lemon shark,Jul,N,M,0,134.755,1,0,0,1,0,0,4,1,6,0.021355853598330414,3.367295829986474,5.385164807134504,6.550576128997467,0.3255813953488372
3194,1975,Unprovoked,usa,16,Unespecific,Jul,N,M,1,-100.445882,1,0,0,1,0,0,7,3,6,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
3195,1975,Unprovoked,usa,18,Unespecific,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,3,7,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3196,1975,Unprovoked,usa,15,Unespecific,Jun,N,F,1,-100.445882,1,0,0,1,0,0,7,3,7,-0.1414348440760882,2.70805020110221,3.872983346207417,4.581659276135893,0.16279069767441862
3197,1975,Unprovoked,usa,27,Unespecific,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3198,1975,Unprovoked,usa,20,Unespecific,Jun,N,M,1,-100.445882,1,0,0,1,0,0,7,3,7,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3199,1975,Provoked,usa,27,Unespecific,Jun,N,M,1,-100.445882,1,0,0,1,0,0,4,3,7,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3200,1975,Unprovoked,usa,17,Unespecific,May,N,M,1,-100.445882,1,0,0,1,0,0,7,3,9,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3201,1975,Unprovoked,usa,10,Unespecific,May,N,F,1,-100.445882,1,0,0,1,0,0,7,3,9,-0.19957437895980912,2.302585092994046,3.1622776601683795,3.58302947382199,0.10465116279069767
3202,1975,Invalid,italy,37,Lemon shark,Apr,Unknown,M,1,12.674297,0,1,0,0,1,0,3,1,0,0.11437910941228391,3.6109179126442243,6.082762530298219,7.404632331573262,0.41860465116279066
3203,1975,Invalid,south africa,27,Tiger shark,Apr,Unknown,M,0,24.991639,0,1,0,1,0,0,3,2,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3204,1975,Unprovoked,south africa,27,White shark,Apr,N,M,0,24.991639,1,0,0,1,0,0,7,4,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3205,1975,Invalid,south africa,27,Tiger shark,Mar,Unknown,M,0,24.991639,0,1,0,1,0,0,3,2,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3206,1975,Unprovoked,australia,27,Unespecific,Mar,N,F,0,134.755,1,0,0,1,0,0,7,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3207,1975,Unprovoked,usa,14,Unespecific,Mar,N,M,1,-100.445882,1,0,0,1,0,0,7,3,8,-0.15306275105283237,2.6390573296152584,3.7416573867739413,4.401298165473145,0.15116279069767444
3208,1975,Provoked,australia,18,Lemon shark,Mar,N,M,0,134.755,1,0,0,1,0,0,4,1,8,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3209,1975,Provoked,south africa,27,Unespecific,Mar,N,M,0,24.991639,1,0,0,1,0,0,4,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3210,1975,Sea Disaster,bangladesh,27,Unespecific,Mar,Y,M,1,90.2934413,0,0,1,1,0,0,6,3,8,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3211,1975,Unprovoked,south africa,16,Unespecific,Feb,N,M,0,24.991639,1,0,0,1,0,0,7,3,4,-0.12980693709934402,2.772588722239781,4.0,4.754472937004027,0.1744186046511628
3212,1975,Boat,south africa,27,Unespecific,Feb,N,M,0,24.991639,1,0,0,1,0,0,0,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3213,1975,Unprovoked,australia,12,White shark,Feb,Y,M,0,134.755,0,0,1,1,0,0,7,4,4,-0.17631856500632076,2.4849066497880004,3.4641016151377544,4.014118284080704,0.12790697674418605
3214,1975,Unprovoked,australia,45,Tiger shark,Feb,N,M,0,134.755,1,0,0,0,1,0,7,2,4,0.2074023652262374,3.8066624897703196,6.708203932499369,8.147141415836456,0.5116279069767442
3215,1975,Unprovoked,australia,27,Unespecific,Feb,N,M,0,134.755,1,0,0,1,0,0,7,3,4,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3216,1975,Provoked,south africa,12,Unespecific,Feb,N,M,0,24.991639,1,0,0,1,0,0,4,3,4,-0.17631856500632076,2.4849066497880004,3.4641016151377544,4.014118284080704,0.12790697674418605
3217,1975,Unprovoked,australia,17,Unespecific,Jan,Y,M,0,134.755,0,0,1,1,0,0,7,3,5,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3218,1975,Unprovoked,bermuda,25,Lemon shark,Unknown,N,M,1,-64.7603583,1,0,0,1,0,0,7,1,14,-0.02515577430864633,3.2188758248682006,5.0,6.06575989245481,0.27906976744186046
3219,1975,Unprovoked,reunion,27,Unespecific,Unknown,Y,M,0,55.536480112992315,0,0,1,1,0,0,7,3,14,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3220,1974,Unprovoked,australia,32,Unespecific,Dec,N,M,0,134.755,1,0,0,0,1,0,7,3,3,0.05623957452856297,3.4657359027997265,5.656854249492381,6.886696297701842,0.36046511627906974
3221,1974,Unprovoked,usa,24,Unespecific,Nov,N,M,1,-100.445882,1,0,0,1,0,0,7,3,11,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3222,1974,Unprovoked,usa,17,White shark,Sep,N,M,1,-100.445882,1,0,0,1,0,0,7,4,13,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3223,1974,Unprovoked,usa,29,White shark,Sep,N,M,1,-100.445882,1,0,0,1,0,0,7,4,13,0.021355853598330414,3.367295829986474,5.385164807134504,6.550576128997467,0.3255813953488372
3224,1974,Unprovoked,israel,20,Tiger shark,Sep,N,F,1,34.8667654,1,0,0,1,0,0,7,2,13,-0.08329530919236726,2.995732273553991,4.47213595499958,5.383838360482004,0.22093023255813954
3225,1974,Unprovoked,usa,41,White shark,Sep,N,M,1,-100.445882,1,0,0,0,1,0,7,4,13,0.16089073731926065,3.713572066704308,6.4031242374328485,7.787508352596997,0.46511627906976744
3226,1974,Unprovoked,usa,48,White shark,Sep,N,M,1,-100.445882,1,0,0,0,1,0,7,4,13,0.24228608615646996,3.871201010907891,6.928203230275509,8.40362856936233,0.5465116279069767
3227,1974,Sea Disaster,australia,30,Unespecific,Sep,N,M,0,134.755,1,0,0,0,1,0,6,3,13,0.0329837605750746,3.4011973816621555,5.477225575051661,6.664991716935973,0.3372093023255814
3228,1974,Unprovoked,usa,24,White shark,Sep,N,M,1,-100.445882,1,0,0,1,0,0,7,4,13,-0.036783681285390515,3.1780538303479458,4.898979485566356,5.936887022671936,0.26744186046511625
3229,1974,Unprovoked,hong kong,22,Unespecific,Aug,N,M,1,114.1628131,1,0,0,1,0,0,7,3,1,-0.06003949523887889,3.091042453358316,4.69041575982343,5.668426724383542,0.24418604651162792
3230,1974,Unprovoked,hong kong,27,Unespecific,Aug,Y,M,1,114.1628131,0,0,1,1,0,0,7,3,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3231,1974,Unprovoked,hong kong,19,Unespecific,Aug,N,M,1,114.1628131,1,0,0,1,0,0,7,3,1,-0.09492321616911145,2.9444389791664403,4.358898943540674,5.234668409736022,0.20930232558139536
3232,1974,Unprovoked,hong kong,18,Unespecific,Aug,N,M,1,114.1628131,1,0,0,1,0,0,7,3,1,-0.10655112314585563,2.8903717578961645,4.242640687119285,5.08038032862004,0.19767441860465115
3233,1974,Unprovoked,croatia,21,White shark,Aug,Y,M,1,17.0118954,0,0,1,1,0,0,7,4,1,-0.07166740221562308,3.044522437723423,4.58257569495584,5.528303710887473,0.23255813953488372
3234,1974,Unprovoked,usa,27,White shark,Aug,N,M,1,-100.445882,1,0,0,1,0,0,7,4,1,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
3235,1974,Unprovoked,usa,36,White shark,Jul,N,M,1,-100.445882,1,0,0,0,1,0,7,4,6,0.10275120243553972,3.58351893845611,6.0,7.304806540050455,0.40697674418604646
3236,1974,Unprovoked,usa,17,Lemon shark,Jul,Y,M,1,-100.445882,0,0,1,1,0,0,7,1,6,-0.11817903012259982,2.833213344056216,4.123105625617661,4.9204987475712345,0.18604651162790697
3237,1974,Sea Disaster,usa,10,Unespecific,Jul,Y,M,1,-100.445882,0,0,1,1,0,0,6,3,6,-0.19957437895980912,2.302585092994046,3.1622776601683795,3.58302947382199,0.10465116279069767
3238,1974,Unprovoked,usa,61,Unespecific,Jun,N,F,1,-100.445882,1,0,0,0,0,1,7,3,7,0.39344887685414437,4.110873864173311,7.810249675906654,9.409941103104417,0.6976744186046512
3239,1974,Unprovoked,usa,45,White shark,May,N,M,1,-100.445882,1,0,0,0,1,0,7,4,9,0.2074023652262374,3.8066624897703196,6.708203932499369,8.147141415836456,0.5116279069767442
3240,1974,Sea Disaster,brazil,27,Unespecific,Apr,Y,M,0,-53.2,0,0,1,1,0,0,6,3,0,-0.0018999603551579575,3.295836866004329,5.196152422706632,6.313925056346614,0.3023255813953488
