,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,country
29,90,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 120, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 10, 'speed': 2}, {'layer': '800mb', 'direction': 340, 'speed': 3}, {'layer': '750mb', 'direction': 345, 'speed': 3}, {'layer': '700mb', 'direction': 325, 'speed': 2}, {'layer': '650mb', 'direction': 260, 'speed': 2}, {'layer': '600mb', 'direction': 280, 'speed': 2}, {'layer': '550mb', 'direction': 345, 'speed': 2}, {'layer': '500mb', 'direction': 200, 'speed': 2}, {'layer': '450mb', 'direction': 220, 'speed': 3}, {'layer': '400mb', 'direction': 200, 'speed': 3}, {'layer': '350mb', 'direction': 215, 'speed': 3}, {'layer': '300mb', 'direction': 215, 'speed': 4}, {'layer': '250mb', 'direction': 205, 'speed': 5}, {'layer': '200mb', 'direction': 225, 'speed': 5}]",22,6,9,1023,none,4,0,120,3,australia
30,93,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 110, 'speed': 3}, {'layer': '900mb', 'direction': 90, 'speed': 2}, {'layer': '850mb', 'direction': 340, 'speed': 2}, {'layer': '800mb', 'direction': 335, 'speed': 3}, {'layer': '750mb', 'direction': 350, 'speed': 3}, {'layer': '700mb', 'direction': 325, 'speed': 2}, {'layer': '650mb', 'direction': 270, 'speed': 2}, {'layer': '600mb', 'direction': 285, 'speed': 2}, {'layer': '550mb', 'direction': 315, 'speed': 2}, {'layer': '500mb', 'direction': 280, 'speed': 2}, {'layer': '450mb', 'direction': 240, 'speed': 3}, {'layer': '400mb', 'direction': 220, 'speed': 3}, {'layer': '350mb', 'direction': 230, 'speed': 4}, {'layer': '300mb', 'direction': 195, 'speed': 5}, {'layer': '250mb', 'direction': 210, 'speed': 5}, {'layer': '200mb', 'direction': 230, 'speed': 5}]",22,6,9,1022,none,4,0,115,3,australia
31,96,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 120, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 2}, {'layer': '850mb', 'direction': 330, 'speed': 2}, {'layer': '800mb', 'direction': 340, 'speed': 3}, {'layer': '750mb', 'direction': 345, 'speed': 3}, {'layer': '700mb', 'direction': 340, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 280, 'speed': 2}, {'layer': '550mb', 'direction': 295, 'speed': 2}, {'layer': '500mb', 'direction': 280, 'speed': 3}, {'layer': '450mb', 'direction': 250, 'speed': 3}, {'layer': '400mb', 'direction': 245, 'speed': 3}, {'layer': '350mb', 'direction': 225, 'speed': 3}, {'layer': '300mb', 'direction': 210, 'speed': 4}, {'layer': '250mb', 'direction': 220, 'speed': 5}, {'layer': '200mb', 'direction': 235, 'speed': 5}]",22,6,9,1021,none,4,0,120,3,australia
32,99,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 16}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 110, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 0, 'speed': 2}, {'layer': '800mb', 'direction': 345, 'speed': 3}, {'layer': '750mb', 'direction': 340, 'speed': 3}, {'layer': '700mb', 'direction': 320, 'speed': 2}, {'layer': '650mb', 'direction': 270, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 3}, {'layer': '550mb', 'direction': 275, 'speed': 3}, {'layer': '500mb', 'direction': 275, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 250, 'speed': 3}, {'layer': '350mb', 'direction': 235, 'speed': 3}, {'layer': '300mb', 'direction': 240, 'speed': 3}, {'layer': '250mb', 'direction': 230, 'speed': 5}, {'layer': '200mb', 'direction': 240, 'speed': 5}]",22,6,9,1023,none,4,0,115,3,australia
33,102,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 3}, {'layer': '350mb', 'rh': 7}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 13}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 100, 'speed': 3}, {'layer': '850mb', 'direction': 10, 'speed': 2}, {'layer': '800mb', 'direction': 350, 'speed': 3}, {'layer': '750mb', 'direction': 345, 'speed': 3}, {'layer': '700mb', 'direction': 315, 'speed': 2}, {'layer': '650mb', 'direction': 280, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 2}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 275, 'speed': 3}, {'layer': '450mb', 'direction': 270, 'speed': 3}, {'layer': '400mb', 'direction': 250, 'speed': 3}, {'layer': '350mb', 'direction': 250, 'speed': 3}, {'layer': '300mb', 'direction': 245, 'speed': 4}, {'layer': '250mb', 'direction': 240, 'speed': 5}, {'layer': '200mb', 'direction': 245, 'speed': 5}]",22,6,9,1024,none,4,0,105,3,australia
34,105,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 14}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 90, 'speed': 3}, {'layer': '850mb', 'direction': 15, 'speed': 2}, {'layer': '800mb', 'direction': 350, 'speed': 3}, {'layer': '750mb', 'direction': 335, 'speed': 3}, {'layer': '700mb', 'direction': 310, 'speed': 2}, {'layer': '650mb', 'direction': 295, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 2}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 270, 'speed': 3}, {'layer': '450mb', 'direction': 265, 'speed': 3}, {'layer': '400mb', 'direction': 265, 'speed': 3}, {'layer': '350mb', 'direction': 270, 'speed': 3}, {'layer': '300mb', 'direction': 245, 'speed': 4}, {'layer': '250mb', 'direction': 260, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 5}]",22,6,9,1023,rain,4,0,105,3,australia
35,108,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 2}, {'layer': '850mb', 'direction': 15, 'speed': 2}, {'layer': '800mb', 'direction': 330, 'speed': 3}, {'layer': '750mb', 'direction': 315, 'speed': 3}, {'layer': '700mb', 'direction': 305, 'speed': 3}, {'layer': '650mb', 'direction': 285, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 2}, {'layer': '550mb', 'direction': 255, 'speed': 3}, {'layer': '500mb', 'direction': 270, 'speed': 3}, {'layer': '450mb', 'direction': 270, 'speed': 3}, {'layer': '400mb', 'direction': 265, 'speed': 4}, {'layer': '350mb', 'direction': 275, 'speed': 4}, {'layer': '300mb', 'direction': 265, 'speed': 3}, {'layer': '250mb', 'direction': 255, 'speed': 5}, {'layer': '200mb', 'direction': 260, 'speed': 5}]",22,2,10,1022,rain,4,0,110,3,australia
36,111,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 7}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 100, 'speed': 3}, {'layer': '900mb', 'direction': 55, 'speed': 2}, {'layer': '850mb', 'direction': 355, 'speed': 2}, {'layer': '800mb', 'direction': 310, 'speed': 3}, {'layer': '750mb', 'direction': 315, 'speed': 3}, {'layer': '700mb', 'direction': 295, 'speed': 3}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 2}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 265, 'speed': 3}, {'layer': '450mb', 'direction': 270, 'speed': 3}, {'layer': '400mb', 'direction': 265, 'speed': 4}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 240, 'speed': 4}, {'layer': '250mb', 'direction': 250, 'speed': 5}, {'layer': '200mb', 'direction': 260, 'speed': 5}]",22,2,10,1022,rain,4,0,115,3,australia
37,114,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 5}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 8}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 85, 'speed': 3}, {'layer': '900mb', 'direction': 25, 'speed': 2}, {'layer': '850mb', 'direction': 305, 'speed': 3}, {'layer': '800mb', 'direction': 320, 'speed': 3}, {'layer': '750mb', 'direction': 315, 'speed': 3}, {'layer': '700mb', 'direction': 295, 'speed': 3}, {'layer': '650mb', 'direction': 265, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 2}, {'layer': '550mb', 'direction': 235, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 255, 'speed': 3}, {'layer': '350mb', 'direction': 205, 'speed': 4}, {'layer': '300mb', 'direction': 240, 'speed': 4}, {'layer': '250mb', 'direction': 240, 'speed': 5}, {'layer': '200mb', 'direction': 255, 'speed': 5}]",23,2,10,1023,rain,4,0,100,3,australia
38,117,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 350, 'speed': 2}, {'layer': '850mb', 'direction': 320, 'speed': 3}, {'layer': '800mb', 'direction': 330, 'speed': 3}, {'layer': '750mb', 'direction': 315, 'speed': 3}, {'layer': '700mb', 'direction': 290, 'speed': 3}, {'layer': '650mb', 'direction': 260, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 2}, {'layer': '550mb', 'direction': 240, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 3}, {'layer': '450mb', 'direction': 245, 'speed': 3}, {'layer': '400mb', 'direction': 220, 'speed': 4}, {'layer': '350mb', 'direction': 225, 'speed': 4}, {'layer': '300mb', 'direction': 235, 'speed': 5}, {'layer': '250mb', 'direction': 225, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 5}]",23,2,10,1021,none,4,0,90,3,australia
39,120,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 115, 'speed': 3}, {'layer': '900mb', 'direction': 275, 'speed': 2}, {'layer': '850mb', 'direction': 290, 'speed': 3}, {'layer': '800mb', 'direction': 305, 'speed': 3}, {'layer': '750mb', 'direction': 310, 'speed': 3}, {'layer': '700mb', 'direction': 300, 'speed': 3}, {'layer': '650mb', 'direction': 290, 'speed': 3}, {'layer': '600mb', 'direction': 295, 'speed': 2}, {'layer': '550mb', 'direction': 270, 'speed': 2}, {'layer': '500mb', 'direction': 250, 'speed': 2}, {'layer': '450mb', 'direction': 245, 'speed': 3}, {'layer': '400mb', 'direction': 250, 'speed': 3}, {'layer': '350mb', 'direction': 235, 'speed': 4}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 7}, {'layer': '200mb', 'direction': 240, 'speed': 5}]",23,2,10,1021,none,4,0,120,3,australia
40,123,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 75, 'speed': 3}, {'layer': '900mb', 'direction': 355, 'speed': 2}, {'layer': '850mb', 'direction': 310, 'speed': 3}, {'layer': '800mb', 'direction': 310, 'speed': 3}, {'layer': '750mb', 'direction': 310, 'speed': 3}, {'layer': '700mb', 'direction': 275, 'speed': 3}, {'layer': '650mb', 'direction': 265, 'speed': 3}, {'layer': '600mb', 'direction': 255, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 3}, {'layer': '450mb', 'direction': 240, 'speed': 4}, {'layer': '400mb', 'direction': 245, 'speed': 4}, {'layer': '350mb', 'direction': 215, 'speed': 4}, {'layer': '300mb', 'direction': 190, 'speed': 5}, {'layer': '250mb', 'direction': 190, 'speed': 6}, {'layer': '200mb', 'direction': 245, 'speed': 5}]",23,2,10,1020,none,4,0,80,3,australia
41,126,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 4}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 75, 'speed': 2}, {'layer': '900mb', 'direction': 10, 'speed': 2}, {'layer': '850mb', 'direction': 325, 'speed': 2}, {'layer': '800mb', 'direction': 300, 'speed': 3}, {'layer': '750mb', 'direction': 285, 'speed': 3}, {'layer': '700mb', 'direction': 275, 'speed': 3}, {'layer': '650mb', 'direction': 265, 'speed': 3}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 3}, {'layer': '500mb', 'direction': 230, 'speed': 3}, {'layer': '450mb', 'direction': 255, 'speed': 3}, {'layer': '400mb', 'direction': 235, 'speed': 4}, {'layer': '350mb', 'direction': 215, 'speed': 4}, {'layer': '300mb', 'direction': 200, 'speed': 6}, {'layer': '250mb', 'direction': 195, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 5}]",23,2,9,1021,none,4,0,85,2,australia
42,129,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 50, 'speed': 3}, {'layer': '900mb', 'direction': 340, 'speed': 3}, {'layer': '850mb', 'direction': 310, 'speed': 3}, {'layer': '800mb', 'direction': 300, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 3}, {'layer': '700mb', 'direction': 265, 'speed': 3}, {'layer': '650mb', 'direction': 250, 'speed': 3}, {'layer': '600mb', 'direction': 230, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 4}, {'layer': '450mb', 'direction': 245, 'speed': 4}, {'layer': '400mb', 'direction': 235, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 205, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 6}]",23,2,10,1020,none,4,0,65,3,australia
43,132,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -1}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 20, 'speed': 2}, {'layer': '900mb', 'direction': 320, 'speed': 2}, {'layer': '850mb', 'direction': 295, 'speed': 3}, {'layer': '800mb', 'direction': 290, 'speed': 3}, {'layer': '750mb', 'direction': 270, 'speed': 3}, {'layer': '700mb', 'direction': 250, 'speed': 3}, {'layer': '650mb', 'direction': 235, 'speed': 3}, {'layer': '600mb', 'direction': 235, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 4}, {'layer': '450mb', 'direction': 240, 'speed': 4}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 6}]",23,2,10,1017,none,4,0,60,2,australia
44,135,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': 5}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 6}, {'layer': '350mb', 'rh': 8}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 11}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 5, 'speed': 2}, {'layer': '900mb', 'direction': 305, 'speed': 2}, {'layer': '850mb', 'direction': 290, 'speed': 3}, {'layer': '800mb', 'direction': 270, 'speed': 3}, {'layer': '750mb', 'direction': 230, 'speed': 3}, {'layer': '700mb', 'direction': 215, 'speed': 3}, {'layer': '650mb', 'direction': 220, 'speed': 3}, {'layer': '600mb', 'direction': 240, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 4}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 6}, {'layer': '200mb', 'direction': 225, 'speed': 6}]",23,2,11,1018,none,4,0,60,2,australia
45,138,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 5}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 7}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 350, 'speed': 2}, {'layer': '900mb', 'direction': 285, 'speed': 2}, {'layer': '850mb', 'direction': 280, 'speed': 3}, {'layer': '800mb', 'direction': 250, 'speed': 3}, {'layer': '750mb', 'direction': 210, 'speed': 3}, {'layer': '700mb', 'direction': 210, 'speed': 3}, {'layer': '650mb', 'direction': 230, 'speed': 3}, {'layer': '600mb', 'direction': 255, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 4}, {'layer': '500mb', 'direction': 250, 'speed': 4}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 245, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 6}, {'layer': '250mb', 'direction': 225, 'speed': 6}, {'layer': '200mb', 'direction': 225, 'speed': 6}]",23,2,11,1020,none,4,0,85,2,australia
